Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
MCX,mcx_fo,NATURALGAS,244135,OPTFUT,CE,330,NATURALGAS22SEP330CE,NATURALGAS22SEP330CE,NATURALGAS 23SEP22 330 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244136,OPTFUT,PE,330,NATURALGAS22SEP330PE,NATURALGAS22SEP330PE,NATURALGAS 23SEP22 330 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244137,OPTFUT,CE,335,NATURALGAS22SEP335CE,NATURALGAS22SEP335CE,NATURALGAS 23SEP22 335 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244138,OPTFUT,PE,335,NATURALGAS22SEP335PE,NATURALGAS22SEP335PE,NATURALGAS 23SEP22 335 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244139,OPTFUT,CE,340,NATURALGAS22SEP340CE,NATURALGAS22SEP340CE,NATURALGAS 23SEP22 340 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244140,OPTFUT,PE,340,NATURALGAS22SEP340PE,NATURALGAS22SEP340PE,NATURALGAS 23SEP22 340 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244141,OPTFUT,CE,345,NATURALGAS22SEP345CE,NATURALGAS22SEP345CE,NATURALGAS 23SEP22 345 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244142,OPTFUT,PE,345,NATURALGAS22SEP345PE,NATURALGAS22SEP345PE,NATURALGAS 23SEP22 345 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244143,OPTFUT,CE,350,NATURALGAS22SEP350CE,NATURALGAS22SEP350CE,NATURALGAS 23SEP22 350 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,244144,OPTFUT,PE,350,NATURALGAS22SEP350PE,NATURALGAS22SEP350PE,NATURALGAS 23SEP22 350 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243917,OPTFUT,CE,355,NATURALGAS22SEP355CE,NATURALGAS22SEP355CE,NATURALGAS 23SEP22 355 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243918,OPTFUT,PE,355,NATURALGAS22SEP355PE,NATURALGAS22SEP355PE,NATURALGAS 23SEP22 355 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243649,OPTFUT,CE,360,NATURALGAS22SEP360CE,NATURALGAS22SEP360CE,NATURALGAS 23SEP22 360 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243650,OPTFUT,PE,360,NATURALGAS22SEP360PE,NATURALGAS22SEP360PE,NATURALGAS 23SEP22 360 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243651,OPTFUT,CE,365,NATURALGAS22SEP365CE,NATURALGAS22SEP365CE,NATURALGAS 23SEP22 365 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243652,OPTFUT,PE,365,NATURALGAS22SEP365PE,NATURALGAS22SEP365PE,NATURALGAS 23SEP22 365 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243653,OPTFUT,CE,370,NATURALGAS22SEP370CE,NATURALGAS22SEP370CE,NATURALGAS 23SEP22 370 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243654,OPTFUT,PE,370,NATURALGAS22SEP370PE,NATURALGAS22SEP370PE,NATURALGAS 23SEP22 370 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243655,OPTFUT,CE,375,NATURALGAS22SEP375CE,NATURALGAS22SEP375CE,NATURALGAS 23SEP22 375 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243656,OPTFUT,PE,375,NATURALGAS22SEP375PE,NATURALGAS22SEP375PE,NATURALGAS 23SEP22 375 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243657,OPTFUT,CE,380,NATURALGAS22SEP380CE,NATURALGAS22SEP380CE,NATURALGAS 23SEP22 380 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243658,OPTFUT,PE,380,NATURALGAS22SEP380PE,NATURALGAS22SEP380PE,NATURALGAS 23SEP22 380 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243659,OPTFUT,CE,385,NATURALGAS22SEP385CE,NATURALGAS22SEP385CE,NATURALGAS 23SEP22 385 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243660,OPTFUT,PE,385,NATURALGAS22SEP385PE,NATURALGAS22SEP385PE,NATURALGAS 23SEP22 385 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243661,OPTFUT,CE,390,NATURALGAS22SEP390CE,NATURALGAS22SEP390CE,NATURALGAS 23SEP22 390 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243662,OPTFUT,PE,390,NATURALGAS22SEP390PE,NATURALGAS22SEP390PE,NATURALGAS 23SEP22 390 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243663,OPTFUT,CE,395,NATURALGAS22SEP395CE,NATURALGAS22SEP395CE,NATURALGAS 23SEP22 395 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243664,OPTFUT,PE,395,NATURALGAS22SEP395PE,NATURALGAS22SEP395PE,NATURALGAS 23SEP22 395 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243665,OPTFUT,CE,400,NATURALGAS22SEP400CE,NATURALGAS22SEP400CE,NATURALGAS 23SEP22 400 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243666,OPTFUT,PE,400,NATURALGAS22SEP400PE,NATURALGAS22SEP400PE,NATURALGAS 23SEP22 400 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243667,OPTFUT,CE,405,NATURALGAS22SEP405CE,NATURALGAS22SEP405CE,NATURALGAS 23SEP22 405 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243668,OPTFUT,PE,405,NATURALGAS22SEP405PE,NATURALGAS22SEP405PE,NATURALGAS 23SEP22 405 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243669,OPTFUT,CE,410,NATURALGAS22SEP410CE,NATURALGAS22SEP410CE,NATURALGAS 23SEP22 410 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243670,OPTFUT,PE,410,NATURALGAS22SEP410PE,NATURALGAS22SEP410PE,NATURALGAS 23SEP22 410 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243671,OPTFUT,CE,415,NATURALGAS22SEP415CE,NATURALGAS22SEP415CE,NATURALGAS 23SEP22 415 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243672,OPTFUT,PE,415,NATURALGAS22SEP415PE,NATURALGAS22SEP415PE,NATURALGAS 23SEP22 415 PE,2022-09-23,1250,0.05
MCX,mcx_fo,SILVER,244838,OPTFUT,PE,60250,SILVER23JUN60250PE,SILVER23JUN60250PE,SILVER 26JUN23 60250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244839,OPTFUT,CE,60500,SILVER23JUN60500CE,SILVER23JUN60500CE,SILVER 26JUN23 60500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244840,OPTFUT,PE,60500,SILVER23JUN60500PE,SILVER23JUN60500PE,SILVER 26JUN23 60500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244841,OPTFUT,CE,60750,SILVER23JUN60750CE,SILVER23JUN60750CE,SILVER 26JUN23 60750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244842,OPTFUT,PE,60750,SILVER23JUN60750PE,SILVER23JUN60750PE,SILVER 26JUN23 60750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244843,OPTFUT,CE,61000,SILVER23JUN61000CE,SILVER23JUN61000CE,SILVER 26JUN23 61000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244844,OPTFUT,PE,61000,SILVER23JUN61000PE,SILVER23JUN61000PE,SILVER 26JUN23 61000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244845,OPTFUT,CE,61250,SILVER23JUN61250CE,SILVER23JUN61250CE,SILVER 26JUN23 61250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244846,OPTFUT,PE,61250,SILVER23JUN61250PE,SILVER23JUN61250PE,SILVER 26JUN23 61250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244847,OPTFUT,CE,61500,SILVER23JUN61500CE,SILVER23JUN61500CE,SILVER 26JUN23 61500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244848,OPTFUT,PE,61500,SILVER23JUN61500PE,SILVER23JUN61500PE,SILVER 26JUN23 61500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244849,OPTFUT,CE,61750,SILVER23JUN61750CE,SILVER23JUN61750CE,SILVER 26JUN23 61750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244850,OPTFUT,PE,61750,SILVER23JUN61750PE,SILVER23JUN61750PE,SILVER 26JUN23 61750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244851,OPTFUT,CE,62000,SILVER23JUN62000CE,SILVER23JUN62000CE,SILVER 26JUN23 62000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244852,OPTFUT,PE,62000,SILVER23JUN62000PE,SILVER23JUN62000PE,SILVER 26JUN23 62000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244853,OPTFUT,CE,62250,SILVER23JUN62250CE,SILVER23JUN62250CE,SILVER 26JUN23 62250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244854,OPTFUT,PE,62250,SILVER23JUN62250PE,SILVER23JUN62250PE,SILVER 26JUN23 62250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244855,OPTFUT,CE,62500,SILVER23JUN62500CE,SILVER23JUN62500CE,SILVER 26JUN23 62500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244856,OPTFUT,PE,62500,SILVER23JUN62500PE,SILVER23JUN62500PE,SILVER 26JUN23 62500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244857,OPTFUT,CE,62750,SILVER23JUN62750CE,SILVER23JUN62750CE,SILVER 26JUN23 62750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244858,OPTFUT,PE,62750,SILVER23JUN62750PE,SILVER23JUN62750PE,SILVER 26JUN23 62750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244859,OPTFUT,CE,63000,SILVER23JUN63000CE,SILVER23JUN63000CE,SILVER 26JUN23 63000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244860,OPTFUT,PE,63000,SILVER23JUN63000PE,SILVER23JUN63000PE,SILVER 26JUN23 63000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244861,OPTFUT,CE,63250,SILVER23JUN63250CE,SILVER23JUN63250CE,SILVER 26JUN23 63250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244862,OPTFUT,PE,63250,SILVER23JUN63250PE,SILVER23JUN63250PE,SILVER 26JUN23 63250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244863,OPTFUT,CE,63500,SILVER23JUN63500CE,SILVER23JUN63500CE,SILVER 26JUN23 63500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244864,OPTFUT,PE,63500,SILVER23JUN63500PE,SILVER23JUN63500PE,SILVER 26JUN23 63500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244865,OPTFUT,CE,63750,SILVER23JUN63750CE,SILVER23JUN63750CE,SILVER 26JUN23 63750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244866,OPTFUT,PE,63750,SILVER23JUN63750PE,SILVER23JUN63750PE,SILVER 26JUN23 63750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244867,OPTFUT,CE,64000,SILVER23JUN64000CE,SILVER23JUN64000CE,SILVER 26JUN23 64000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244868,OPTFUT,PE,64000,SILVER23JUN64000PE,SILVER23JUN64000PE,SILVER 26JUN23 64000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244869,OPTFUT,CE,64250,SILVER23JUN64250CE,SILVER23JUN64250CE,SILVER 26JUN23 64250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244870,OPTFUT,PE,64250,SILVER23JUN64250PE,SILVER23JUN64250PE,SILVER 26JUN23 64250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244871,OPTFUT,CE,64500,SILVER23JUN64500CE,SILVER23JUN64500CE,SILVER 26JUN23 64500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244872,OPTFUT,PE,64500,SILVER23JUN64500PE,SILVER23JUN64500PE,SILVER 26JUN23 64500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244873,OPTFUT,CE,64750,SILVER23JUN64750CE,SILVER23JUN64750CE,SILVER 26JUN23 64750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244874,OPTFUT,PE,64750,SILVER23JUN64750PE,SILVER23JUN64750PE,SILVER 26JUN23 64750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244875,OPTFUT,CE,65000,SILVER23JUN65000CE,SILVER23JUN65000CE,SILVER 26JUN23 65000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244876,OPTFUT,PE,65000,SILVER23JUN65000PE,SILVER23JUN65000PE,SILVER 26JUN23 65000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244877,OPTFUT,CE,65250,SILVER23JUN65250CE,SILVER23JUN65250CE,SILVER 26JUN23 65250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244878,OPTFUT,PE,65250,SILVER23JUN65250PE,SILVER23JUN65250PE,SILVER 26JUN23 65250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244997,OPTFUT,CE,65500,SILVER23JUN65500CE,SILVER23JUN65500CE,SILVER 26JUN23 65500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244998,OPTFUT,PE,65500,SILVER23JUN65500PE,SILVER23JUN65500PE,SILVER 26JUN23 65500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,245408,OPTFUT,CE,65750,SILVER23JUN65750CE,SILVER23JUN65750CE,SILVER 26JUN23 65750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,245409,OPTFUT,PE,65750,SILVER23JUN65750PE,SILVER23JUN65750PE,SILVER 26JUN23 65750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,245410,OPTFUT,CE,66000,SILVER23JUN66000CE,SILVER23JUN66000CE,SILVER 26JUN23 66000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,245411,OPTFUT,PE,66000,SILVER23JUN66000PE,SILVER23JUN66000PE,SILVER 26JUN23 66000 PE,2023-06-26,30,0.5
MCX,mcx_fo,GOLDM,245761,OPTFUT,PE,49500,GOLDM22OCT49500PE,GOLDM22OCT49500PE,GOLDM 26OCT22 49500 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245762,OPTFUT,CE,49600,GOLDM22OCT49600CE,GOLDM22OCT49600CE,GOLDM 26OCT22 49600 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245763,OPTFUT,PE,49600,GOLDM22OCT49600PE,GOLDM22OCT49600PE,GOLDM 26OCT22 49600 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245764,OPTFUT,CE,49700,GOLDM22OCT49700CE,GOLDM22OCT49700CE,GOLDM 26OCT22 49700 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245765,OPTFUT,PE,49700,GOLDM22OCT49700PE,GOLDM22OCT49700PE,GOLDM 26OCT22 49700 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245766,OPTFUT,CE,49800,GOLDM22OCT49800CE,GOLDM22OCT49800CE,GOLDM 26OCT22 49800 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245767,OPTFUT,PE,49800,GOLDM22OCT49800PE,GOLDM22OCT49800PE,GOLDM 26OCT22 49800 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245768,OPTFUT,CE,49900,GOLDM22OCT49900CE,GOLDM22OCT49900CE,GOLDM 26OCT22 49900 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245769,OPTFUT,PE,49900,GOLDM22OCT49900PE,GOLDM22OCT49900PE,GOLDM 26OCT22 49900 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245770,OPTFUT,CE,50000,GOLDM22OCT50000CE,GOLDM22OCT50000CE,GOLDM 26OCT22 50000 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245771,OPTFUT,PE,50000,GOLDM22OCT50000PE,GOLDM22OCT50000PE,GOLDM 26OCT22 50000 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245772,OPTFUT,CE,50100,GOLDM22OCT50100CE,GOLDM22OCT50100CE,GOLDM 26OCT22 50100 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245773,OPTFUT,PE,50100,GOLDM22OCT50100PE,GOLDM22OCT50100PE,GOLDM 26OCT22 50100 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245774,OPTFUT,CE,50200,GOLDM22OCT50200CE,GOLDM22OCT50200CE,GOLDM 26OCT22 50200 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245775,OPTFUT,PE,50200,GOLDM22OCT50200PE,GOLDM22OCT50200PE,GOLDM 26OCT22 50200 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245776,OPTFUT,CE,50300,GOLDM22OCT50300CE,GOLDM22OCT50300CE,GOLDM 26OCT22 50300 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245777,OPTFUT,PE,50300,GOLDM22OCT50300PE,GOLDM22OCT50300PE,GOLDM 26OCT22 50300 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245778,OPTFUT,CE,50400,GOLDM22OCT50400CE,GOLDM22OCT50400CE,GOLDM 26OCT22 50400 CE,2022-10-26,100,0.5
MCX,mcx_fo,SILVER,233125,OPTFUT,CE,69000,SILVER22AUG69000CE,SILVER22AUG69000CE,SILVER 25AUG22 69000 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233126,OPTFUT,PE,69000,SILVER22AUG69000PE,SILVER22AUG69000PE,SILVER 25AUG22 69000 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233127,OPTFUT,CE,69250,SILVER22AUG69250CE,SILVER22AUG69250CE,SILVER 25AUG22 69250 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233128,OPTFUT,PE,69250,SILVER22AUG69250PE,SILVER22AUG69250PE,SILVER 25AUG22 69250 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233129,OPTFUT,CE,69500,SILVER22AUG69500CE,SILVER22AUG69500CE,SILVER 25AUG22 69500 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233130,OPTFUT,PE,69500,SILVER22AUG69500PE,SILVER22AUG69500PE,SILVER 25AUG22 69500 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233131,OPTFUT,CE,69750,SILVER22AUG69750CE,SILVER22AUG69750CE,SILVER 25AUG22 69750 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233132,OPTFUT,PE,69750,SILVER22AUG69750PE,SILVER22AUG69750PE,SILVER 25AUG22 69750 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233133,OPTFUT,CE,70000,SILVER22AUG70000CE,SILVER22AUG70000CE,SILVER 25AUG22 70000 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233134,OPTFUT,PE,70000,SILVER22AUG70000PE,SILVER22AUG70000PE,SILVER 25AUG22 70000 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233135,OPTFUT,CE,70250,SILVER22AUG70250CE,SILVER22AUG70250CE,SILVER 25AUG22 70250 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233136,OPTFUT,PE,70250,SILVER22AUG70250PE,SILVER22AUG70250PE,SILVER 25AUG22 70250 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233137,OPTFUT,CE,70500,SILVER22AUG70500CE,SILVER22AUG70500CE,SILVER 25AUG22 70500 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233138,OPTFUT,PE,70500,SILVER22AUG70500PE,SILVER22AUG70500PE,SILVER 25AUG22 70500 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233139,OPTFUT,CE,70750,SILVER22AUG70750CE,SILVER22AUG70750CE,SILVER 25AUG22 70750 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233140,OPTFUT,PE,70750,SILVER22AUG70750PE,SILVER22AUG70750PE,SILVER 25AUG22 70750 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233141,OPTFUT,CE,71000,SILVER22AUG71000CE,SILVER22AUG71000CE,SILVER 25AUG22 71000 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233142,OPTFUT,PE,71000,SILVER22AUG71000PE,SILVER22AUG71000PE,SILVER 25AUG22 71000 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233143,OPTFUT,CE,71250,SILVER22AUG71250CE,SILVER22AUG71250CE,SILVER 25AUG22 71250 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233144,OPTFUT,PE,71250,SILVER22AUG71250PE,SILVER22AUG71250PE,SILVER 25AUG22 71250 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233145,OPTFUT,CE,71500,SILVER22AUG71500CE,SILVER22AUG71500CE,SILVER 25AUG22 71500 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233146,OPTFUT,PE,71500,SILVER22AUG71500PE,SILVER22AUG71500PE,SILVER 25AUG22 71500 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233147,OPTFUT,CE,71750,SILVER22AUG71750CE,SILVER22AUG71750CE,SILVER 25AUG22 71750 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233148,OPTFUT,PE,71750,SILVER22AUG71750PE,SILVER22AUG71750PE,SILVER 25AUG22 71750 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233149,OPTFUT,CE,72000,SILVER22AUG72000CE,SILVER22AUG72000CE,SILVER 25AUG22 72000 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233150,OPTFUT,PE,72000,SILVER22AUG72000PE,SILVER22AUG72000PE,SILVER 25AUG22 72000 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233151,OPTFUT,CE,72250,SILVER22AUG72250CE,SILVER22AUG72250CE,SILVER 25AUG22 72250 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,233152,OPTFUT,PE,72250,SILVER22AUG72250PE,SILVER22AUG72250PE,SILVER 25AUG22 72250 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234272,OPTFUT,CE,72500,SILVER22AUG72500CE,SILVER22AUG72500CE,SILVER 25AUG22 72500 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234273,OPTFUT,PE,72500,SILVER22AUG72500PE,SILVER22AUG72500PE,SILVER 25AUG22 72500 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234274,OPTFUT,CE,72750,SILVER22AUG72750CE,SILVER22AUG72750CE,SILVER 25AUG22 72750 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234275,OPTFUT,PE,72750,SILVER22AUG72750PE,SILVER22AUG72750PE,SILVER 25AUG22 72750 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234276,OPTFUT,CE,73000,SILVER22AUG73000CE,SILVER22AUG73000CE,SILVER 25AUG22 73000 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234277,OPTFUT,PE,73000,SILVER22AUG73000PE,SILVER22AUG73000PE,SILVER 25AUG22 73000 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234278,OPTFUT,CE,73250,SILVER22AUG73250CE,SILVER22AUG73250CE,SILVER 25AUG22 73250 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234279,OPTFUT,PE,73250,SILVER22AUG73250PE,SILVER22AUG73250PE,SILVER 25AUG22 73250 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234280,OPTFUT,CE,73500,SILVER22AUG73500CE,SILVER22AUG73500CE,SILVER 25AUG22 73500 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234281,OPTFUT,PE,73500,SILVER22AUG73500PE,SILVER22AUG73500PE,SILVER 25AUG22 73500 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234298,OPTFUT,CE,73750,SILVER22AUG73750CE,SILVER22AUG73750CE,SILVER 25AUG22 73750 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234299,OPTFUT,PE,73750,SILVER22AUG73750PE,SILVER22AUG73750PE,SILVER 25AUG22 73750 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234300,OPTFUT,CE,74000,SILVER22AUG74000CE,SILVER22AUG74000CE,SILVER 25AUG22 74000 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234301,OPTFUT,PE,74000,SILVER22AUG74000PE,SILVER22AUG74000PE,SILVER 25AUG22 74000 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234304,OPTFUT,CE,74250,SILVER22AUG74250CE,SILVER22AUG74250CE,SILVER 25AUG22 74250 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234305,OPTFUT,PE,74250,SILVER22AUG74250PE,SILVER22AUG74250PE,SILVER 25AUG22 74250 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234306,OPTFUT,CE,74500,SILVER22AUG74500CE,SILVER22AUG74500CE,SILVER 25AUG22 74500 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234307,OPTFUT,PE,74500,SILVER22AUG74500PE,SILVER22AUG74500PE,SILVER 25AUG22 74500 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234308,OPTFUT,CE,74750,SILVER22AUG74750CE,SILVER22AUG74750CE,SILVER 25AUG22 74750 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234309,OPTFUT,PE,74750,SILVER22AUG74750PE,SILVER22AUG74750PE,SILVER 25AUG22 74750 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234478,OPTFUT,CE,75000,SILVER22AUG75000CE,SILVER22AUG75000CE,SILVER 25AUG22 75000 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234479,OPTFUT,PE,75000,SILVER22AUG75000PE,SILVER22AUG75000PE,SILVER 25AUG22 75000 PE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234480,OPTFUT,CE,75250,SILVER22AUG75250CE,SILVER22AUG75250CE,SILVER 25AUG22 75250 CE,2022-08-25,30,0.5
MCX,mcx_fo,SILVER,234481,OPTFUT,PE,75250,SILVER22AUG75250PE,SILVER22AUG75250PE,SILVER 25AUG22 75250 PE,2022-08-25,30,0.5
